time,load_N,cmod_mm
9.355000257492065430e-01,2.856551666259765625e+02,2.938092472322750837e-01
9.355999827384948730e-01,2.855938415527343750e+02,2.938418734775041230e-01
9.356999993324279785e-01,2.855325469970703125e+02,2.938744997227331623e-01
9.358000159263610840e-01,2.854712371826171875e+02,2.939071259534102865e-01
9.358999729156494141e-01,2.854099731445312500e+02,2.939397521768114530e-01
9.359999895095825195e-01,2.853487396240234375e+02,2.939723485833383165e-01
9.361000061035156250e-01,2.852874755859375000e+02,2.940049747921875678e-01
9.362000226974487305e-01,2.852262878417968750e+02,2.940376009937608615e-01
9.362999796867370605e-01,2.851651000976562500e+02,2.940702271807822399e-01
9.363999962806701660e-01,2.851039581298828125e+02,2.941028235654812306e-01
9.365000128746032715e-01,2.850428314208984375e+02,2.941354497379506938e-01
9.366000294685363770e-01,2.849816894531250000e+02,2.941680759104201570e-01
9.366999864578247070e-01,2.849206390380859375e+02,2.942007020683377050e-01
9.368000030517578125e-01,2.848595733642578125e+02,2.942332984166569076e-01
9.369000196456909180e-01,2.847985076904296875e+02,2.942659245600225404e-01
9.369999766349792480e-01,2.847374725341796875e+02,2.942985506961122155e-01
9.370999932289123535e-01,2.846764984130859375e+02,2.943311768249259330e-01
9.372000098228454590e-01,2.846155090332031250e+02,2.943637731441413052e-01
9.373000264167785645e-01,2.845545501708984375e+02,2.943963992584031075e-01
9.373999834060668945e-01,2.844935913085937500e+02,2.944290253653889522e-01
9.375000000000000000e-01,2.844326934814453125e+02,2.944616216555004939e-01
9.376000165939331055e-01,2.843718109130859375e+02,2.944942477479344234e-01
9.376999735832214355e-01,2.843109283447265625e+02,2.945268738330923952e-01
9.377999901771545410e-01,2.842500762939453125e+02,2.945594701013760641e-01
9.379000067710876465e-01,2.841892547607421875e+02,2.945920961647061631e-01
9.380000233650207520e-01,2.841284790039062500e+02,2.946247222280362621e-01
9.380999803543090820e-01,2.840676879882812500e+02,2.946573184744920582e-01
9.381999969482421875e-01,2.840069122314453125e+02,2.946899445159942843e-01
9.383000135421752930e-01,2.839461822509765625e+02,2.947225705502205528e-01
9.383999705314636230e-01,2.838854370117187500e+02,2.947551667748484761e-01
9.384999871253967285e-01,2.838247680664062500e+02,2.947877927945228294e-01
9.386000037193298340e-01,2.837640838623046875e+02,2.948204187996452674e-01
9.387000203132629395e-01,2.837034149169921875e+02,2.948530150024453178e-01
9.387999773025512695e-01,2.836428070068359375e+02,2.948856410002917983e-01
9.388999938964843750e-01,2.835822143554687500e+02,2.949182371812639758e-01
9.390000104904174805e-01,2.835216064453125000e+02,2.949508631645585410e-01
9.391000270843505859e-01,2.834610748291015625e+02,2.949834593309788033e-01
9.391999840736389160e-01,2.834005126953125000e+02,2.950160852997214533e-01
9.393000006675720215e-01,2.833399810791015625e+02,2.950487112539121881e-01
9.394000172615051270e-01,2.832794799804687500e+02,2.950813073985045776e-01
9.394999742507934570e-01,2.832190093994140625e+02,2.951139333381433971e-01
9.395999908447265625e-01,2.831585845947265625e+02,2.951465294681838714e-01
9.397000074386596680e-01,2.830981140136718750e+02,2.951791553932707757e-01
9.398000240325927734e-01,2.830377197265625000e+02,2.952117515087593347e-01
9.398999810218811035e-01,2.829773254394531250e+02,2.952443774192943238e-01
9.399999976158142090e-01,2.829169616699218750e+02,2.952769735202309676e-01
9.401000142097473145e-01,2.828566589355468750e+02,2.953095994089380838e-01
9.401999711990356445e-01,2.827963256835937500e+02,2.953421954953228123e-01
9.402999877929687500e-01,2.827360076904296875e+02,2.953748213767539710e-01
9.404000043869018555e-01,2.826757354736328125e+02,2.954074174413108267e-01
9.405000209808349609e-01,2.826154785156250000e+02,2.954400433009141125e-01
9.405999779701232910e-01,2.825552520751953125e+02,2.954726393581950106e-01
9.406999945640563965e-01,2.824950408935546875e+02,2.955052652032463811e-01
9.408000111579895020e-01,2.824348449707031250e+02,2.955378612386994064e-01
9.409000277519226074e-01,2.823746490478515625e+02,2.955704870691988617e-01
9.409999847412109375e-01,2.823145141601562500e+02,2.956030830973759294e-01
9.411000013351440430e-01,2.822543792724609375e+02,2.956356791110010818e-01
9.412000179290771484e-01,2.821942749023437500e+02,2.956683049123967066e-01
9.412999749183654785e-01,2.821342163085937500e+02,2.957009009114699438e-01
9.413999915122985840e-01,2.820741424560546875e+02,2.957335267055896111e-01
9.415000081062316895e-01,2.820140991210937500e+02,2.957661226901109330e-01
9.416000247001647949e-01,2.819541015625000000e+02,2.957987484624027275e-01
9.416999816894531250e-01,2.818940887451171875e+02,2.958313444323721342e-01
9.417999982833862305e-01,2.818341522216796875e+02,2.958639403950655833e-01
9.419000148773193359e-01,2.817741699218750000e+02,2.958965661455295049e-01
9.419999718666076660e-01,2.817142333984375000e+02,2.959291620863950811e-01
9.420999884605407715e-01,2.816543121337890625e+02,2.959617580272606574e-01
9.422000050544738770e-01,2.815944366455078125e+02,2.959943837558967061e-01
9.423000216484069824e-01,2.815345916748046875e+02,2.960269796749344096e-01
9.423999786376953125e-01,2.814747467041015625e+02,2.960595755866961554e-01
9.424999952316284180e-01,2.814148864746093750e+02,2.960922013007802889e-01
9.426000118255615234e-01,2.813551025390625000e+02,2.961247971979901195e-01
9.427000284194946289e-01,2.812953491210937500e+02,2.961573930806480348e-01
9.427999854087829590e-01,2.812355499267578125e+02,2.961900187656283379e-01
9.429000020027160645e-01,2.811758575439453125e+02,2.962226146410102956e-01
9.430000185966491699e-01,2.811161346435546875e+02,2.962552105091162957e-01
9.430999755859375000e-01,2.810564117431640625e+02,2.962878361722687259e-01
9.431999921798706055e-01,2.809967651367187500e+02,2.963204320185468532e-01
9.433000087738037109e-01,2.809371032714843750e+02,2.963530278648249805e-01
9.434000253677368164e-01,2.808775024414062500e+02,2.963856236965511926e-01
9.434999823570251465e-01,2.808178558349609375e+02,2.964182493305997923e-01
9.435999989509582520e-01,2.807582855224609375e+02,2.964508451477740891e-01
9.437000155448913574e-01,2.806987304687500000e+02,2.964834409649483860e-01
9.437999725341796875e-01,2.806391906738281250e+02,2.965160367675707676e-01
9.438999891281127930e-01,2.805796661376953125e+02,2.965486623652395792e-01
9.440000057220458984e-01,2.805201568603515625e+02,2.965812581533100456e-01
9.441000223159790039e-01,2.804606933593750000e+02,2.966138539341045544e-01
9.441999793052673340e-01,2.804012298583984375e+02,2.966464497076231055e-01
9.442999958992004395e-01,2.803417816162109375e+02,2.966790752761880867e-01
9.444000124931335449e-01,2.802823791503906250e+02,2.967116710351547226e-01
9.445000290870666504e-01,2.802231140136718750e+02,2.967442667286377400e-01
9.445999860763549805e-01,2.801639099121093750e+02,2.967768624075688422e-01
9.447000026702880859e-01,2.801047210693359375e+02,2.968094580646720715e-01
9.448000192642211914e-01,2.800455474853515625e+02,2.968420537217753008e-01
9.448999762535095215e-01,2.799863891601562500e+02,2.968746493716025725e-01
9.449999928474426270e-01,2.799272766113281250e+02,2.969072450141538866e-01
9.451000094413757324e-01,2.798681793212890625e+02,2.969398704444756731e-01
9.452000260353088379e-01,2.798090820312500000e+02,2.969724660651991144e-01
9.452999830245971680e-01,2.797500610351562500e+02,2.970050616859225556e-01
9.453999996185302734e-01,2.796909942626953125e+02,2.970376572920940816e-01
9.455000162124633789e-01,2.796319885253906250e+02,2.970702528982656077e-01
9.455999732017517090e-01,2.795730133056640625e+02,2.971028484898852184e-01
9.456999897956848145e-01,2.795140075683593750e+02,2.971354440742288716e-01
9.458000063896179199e-01,2.794550476074218750e+02,2.971680396512965672e-01
9.459000229835510254e-01,2.793961639404296875e+02,2.972006352210883051e-01
9.459999799728393555e-01,2.793372039794921875e+02,2.972332307836040854e-01
9.460999965667724609e-01,2.792783508300781250e+02,2.972658263388439082e-01
9.462000131607055664e-01,2.792194824218750000e+02,2.972984218868077733e-01
9.463000297546386719e-01,2.791606445312500000e+02,2.973310174274956807e-01
9.463999867439270020e-01,2.791018066406250000e+02,2.973636129609076306e-01
9.465000033378601074e-01,2.790430145263671875e+02,2.973962084870436229e-01
9.466000199317932129e-01,2.789842071533203125e+02,2.974288040059036575e-01
9.466999769210815430e-01,2.789254760742187500e+02,2.974613995174877346e-01
9.467999935150146484e-01,2.788667144775390625e+02,2.974939950145198964e-01
9.469000101089477539e-01,2.788079833984375000e+02,2.975265905115520582e-01
9.470000267028808594e-01,2.787492828369140625e+02,2.975591860013082623e-01
9.470999836921691895e-01,2.786906127929687500e+02,2.975917814765125513e-01
9.472000002861022949e-01,2.786319580078125000e+02,2.976243769517168403e-01
9.473000168800354004e-01,2.785733184814453125e+02,2.976569724123692140e-01
9.473999738693237305e-01,2.785147247314453125e+02,2.976895678730215877e-01
9.474999904632568359e-01,2.784561309814453125e+02,2.977221633191220462e-01
9.476000070571899414e-01,2.783975372314453125e+02,2.977547587652225047e-01
9.477000236511230469e-01,2.783390197753906250e+02,2.977873541967710480e-01
9.477999806404113770e-01,2.782804718017578125e+02,2.978199198187212460e-01
9.478999972343444824e-01,2.782220001220703125e+02,2.978525152429938316e-01
9.480000138282775879e-01,2.781634674072265625e+02,2.978851106527145021e-01
9.480999708175659180e-01,2.781050415039062500e+02,2.979177060551592149e-01
9.481999874114990234e-01,2.780465850830078125e+02,2.979503014503279701e-01
9.483000040054321289e-01,2.779881744384765625e+02,2.979828968382207677e-01
9.484000205993652344e-01,2.779297332763671875e+02,2.980154922188376077e-01
9.484999775886535645e-01,2.778713836669921875e+02,2.980480875994544476e-01
9.485999941825866699e-01,2.778129882812500000e+02,2.980806531631969847e-01
9.487000107765197754e-01,2.777546691894531250e+02,2.981132485219859518e-01
9.488000273704528809e-01,2.776963348388671875e+02,2.981458438734989613e-01
9.488999843597412109e-01,2.776380615234375000e+02,2.981784392104600556e-01
9.490000009536743164e-01,2.775797424316406250e+02,2.982110345474211499e-01
9.491000175476074219e-01,2.775215148925781250e+02,2.982436298771062866e-01
9.491999745368957520e-01,2.774632873535156250e+02,2.982761953971930780e-01
9.492999911308288574e-01,2.774050598144531250e+02,2.983087907123262994e-01
9.494000077247619629e-01,2.773468627929687500e+02,2.983413860201835632e-01
9.495000243186950684e-01,2.772887115478515625e+02,2.983739813134889118e-01
9.495999813079833984e-01,2.772305603027343750e+02,2.984065766067942604e-01
9.496999979019165039e-01,2.771724395751953125e+02,2.984391420905012637e-01
9.498000144958496094e-01,2.771143035888671875e+02,2.984717373619787395e-01
9.498999714851379395e-01,2.770562133789062500e+02,2.985043326334562153e-01
9.499999880790710449e-01,2.769981231689453125e+02,2.985369278903817758e-01
9.501000046730041504e-01,2.769401092529296875e+02,2.985694933449849486e-01
9.502000212669372559e-01,2.768820800781250000e+02,2.986020885873585939e-01
9.502999782562255859e-01,2.768240509033203125e+02,2.986346838297322392e-01
9.503999948501586914e-01,2.767660827636718750e+02,2.986672492552315816e-01
9.505000114440917969e-01,2.767081146240234375e+02,2.986998444830533117e-01
9.506000280380249023e-01,2.766502075195312500e+02,2.987324396744952537e-01
9.506999850273132324e-01,2.765924682617187500e+02,2.987650348150054924e-01
9.508000016212463379e-01,2.765347137451171875e+02,2.987976001459173858e-01
9.509000182151794434e-01,2.764769744873046875e+02,2.988301952718757093e-01
9.509999752044677734e-01,2.764192810058593750e+02,2.988627605882356875e-01
9.510999917984008789e-01,2.763616180419921875e+02,2.988953556923661381e-01
9.512000083923339844e-01,2.763039550781250000e+02,2.989279507964965887e-01
9.513000249862670898e-01,2.762463073730468750e+02,2.989605160837527364e-01
9.513999819755554199e-01,2.761886901855468750e+02,2.989931111733312719e-01
9.514999985694885254e-01,2.761311035156250000e+02,2.990256764460355043e-01
9.516000151634216309e-01,2.760735321044921875e+02,2.990582715210621245e-01
9.516999721527099609e-01,2.760159606933593750e+02,2.990908665815368295e-01
9.517999887466430664e-01,2.759584503173828125e+02,2.991234318396891467e-01
9.519000053405761719e-01,2.759009246826171875e+02,2.991560268856119365e-01
9.520000219345092773e-01,2.758434295654296875e+02,2.991885921219363809e-01
9.520999789237976074e-01,2.757859649658203125e+02,2.992211871605832130e-01
9.521999955177307129e-01,2.757285156250000000e+02,2.992537523823557422e-01
9.523000121116638184e-01,2.756710662841796875e+02,2.992863473991747014e-01
9.524000287055969238e-01,2.756136474609375000e+02,2.993189126136712730e-01
9.524999856948852539e-01,2.755562744140625000e+02,2.993515076159383170e-01
9.526000022888183594e-01,2.754988861083984375e+02,2.993840728086070158e-01
9.527000188827514648e-01,2.754415435791015625e+02,2.994166677963221446e-01
9.527999758720397949e-01,2.753842163085937500e+02,2.994492329817148857e-01
9.528999924659729004e-01,2.753269195556640625e+02,2.994818279548780993e-01
9.530000090599060059e-01,2.752696380615234375e+02,2.995143931184429675e-01
9.531000256538391113e-01,2.752123565673828125e+02,2.995469880770542659e-01
9.531999826431274414e-01,2.751551208496093750e+02,2.995795532333431765e-01
9.532999992370605469e-01,2.750979156494140625e+02,2.996121481774025597e-01
9.534000158309936523e-01,2.750406799316406250e+02,2.996447133118635975e-01
9.534999728202819824e-01,2.749834899902343750e+02,2.996773082413710654e-01
9.535999894142150879e-01,2.749263305664062500e+02,2.997098733612801880e-01
9.537000060081481934e-01,2.748691864013671875e+02,2.997424682762357406e-01
9.538000226020812988e-01,2.748120727539062500e+02,2.997750333815929480e-01
9.538999795913696289e-01,2.747549591064453125e+02,2.998075984869501553e-01
9.539999961853027344e-01,2.746978912353515625e+02,2.998401933800778352e-01
9.541000127792358398e-01,2.746408233642578125e+02,2.998727584636071697e-01
9.542000293731689453e-01,2.745837707519531250e+02,2.999053533421829343e-01
9.542999863624572754e-01,2.745267486572265625e+02,2.999379184111603536e-01
9.544000029563903809e-01,2.744697418212890625e+02,2.999704834728618152e-01
9.545000195503234863e-01,2.744127655029296875e+02,3.000030783296097070e-01
9.545999765396118164e-01,2.743558197021484375e+02,3.000356433767592534e-01
9.546999931335449219e-01,2.742988586425781250e+02,3.000682382189552300e-01
9.548000097274780273e-01,2.742419586181640625e+02,3.001008032515528612e-01
9.549000263214111328e-01,2.741850433349609375e+02,3.001333682768745348e-01
9.549999833106994629e-01,2.741281585693359375e+02,3.001659630972426385e-01
9.550999999046325684e-01,2.740712890625000000e+02,3.001985281080123968e-01
9.552000164985656738e-01,2.740144805908203125e+02,3.002310931115061976e-01
9.552999734878540039e-01,2.739576263427734375e+02,3.002636879100464284e-01
9.553999900817871094e-01,2.739008636474609375e+02,3.002962528989883140e-01
9.555000066757202148e-01,2.738440856933593750e+02,3.003288178806542419e-01
9.556000232696533203e-01,2.737873077392578125e+02,3.003614126573665999e-01
9.556999802589416504e-01,2.737305603027343750e+02,3.003939776244806126e-01
9.557999968528747559e-01,2.736738586425781250e+02,3.004265425843186677e-01
9.559000134468078613e-01,2.736171722412109375e+02,3.004591075368807651e-01
9.559999704360961914e-01,2.735605010986328125e+02,3.004917022844892927e-01
9.560999870300292969e-01,2.735038299560546875e+02,3.005242672224994749e-01
9.562000036239624023e-01,2.734471893310546875e+02,3.005568321532336995e-01
9.563000202178955078e-01,2.733905792236328125e+02,3.005893970766919665e-01
9.563999772071838379e-01,2.733339843750000000e+02,3.006219917951966636e-01
9.564999938011169434e-01,2.732774047851562500e+02,3.006545567041030154e-01
9.566000103950500488e-01,2.732208404541015625e+02,3.006871216057334095e-01
9.567000269889831543e-01,2.731643066406250000e+02,3.007196865000878461e-01
9.567999839782714844e-01,2.731077728271484375e+02,3.007522811894887127e-01
9.569000005722045898e-01,2.730513000488281250e+02,3.007848460692912340e-01
9.570000171661376953e-01,2.729948120117187500e+02,3.008174109345418401e-01
9.570999741554260254e-01,2.729381408691406250e+02,3.008499759453115985e-01
9.571999907493591309e-01,2.728815765380859375e+02,3.008825111610349268e-01
9.573000073432922363e-01,2.728251495361328125e+02,3.009150165235041641e-01
9.574000239372253418e-01,2.727688598632812500e+02,3.009475516446400434e-01
9.574999809265136719e-01,2.727127838134765625e+02,3.009800569125218317e-01
9.575999975204467773e-01,2.726567535400390625e+02,3.010125621512997895e-01
9.577000141143798828e-01,2.726008148193359375e+02,3.010450375513755716e-01
9.577999711036682129e-01,2.725449676513671875e+02,3.010775427392218262e-01
9.578999876976013184e-01,2.724891815185546875e+02,3.011100479052402079e-01
9.580000042915344238e-01,2.724333801269531250e+02,3.011425232543842867e-01
9.581000208854675293e-01,2.723776855468750000e+02,3.011750283912988380e-01
9.581999778747558594e-01,2.723220062255859375e+02,3.012075037186150439e-01
9.582999944686889648e-01,2.722663574218750000e+02,3.012400088337017223e-01
9.584000110626220703e-01,2.722107086181640625e+02,3.012725139415124431e-01
9.585000276565551758e-01,2.721551208496093750e+02,3.013049892397248186e-01
9.585999846458435059e-01,2.720995330810546875e+02,3.013374645306612365e-01
9.587000012397766113e-01,2.720439910888671875e+02,3.013699696093681268e-01
9.588000178337097168e-01,2.719884338378906250e+02,3.014024448857526295e-01
9.588999748229980469e-01,2.719329376220703125e+02,3.014349499571835622e-01
9.589999914169311523e-01,2.718774261474609375e+02,3.014674252117401920e-01
9.591000080108642578e-01,2.718219451904296875e+02,3.014999302686192095e-01
9.592000246047973633e-01,2.717664947509765625e+02,3.015324055158998817e-01
9.592999815940856934e-01,2.717110290527343750e+02,3.015648807486286387e-01
9.593999981880187988e-01,2.716556549072265625e+02,3.015973857836797833e-01
9.595000147819519043e-01,2.716002502441406250e+02,3.016298610091325827e-01
9.595999717712402344e-01,2.715448608398437500e+02,3.016623362200334668e-01
9.596999883651733398e-01,2.714895324707031250e+02,3.016948412332567386e-01
9.598000049591064453e-01,2.714341583251953125e+02,3.017273164368816651e-01
9.599000215530395508e-01,2.713788757324218750e+02,3.017598214355530217e-01
9.599999785423278809e-01,2.713235778808593750e+02,3.017922966246260330e-01
9.600999951362609863e-01,2.712683258056640625e+02,3.018247717991471291e-01
9.602000117301940918e-01,2.712130279541015625e+02,3.018572469736682251e-01
9.603000283241271973e-01,2.711578063964843750e+02,3.018897519432357512e-01
9.603999853134155273e-01,2.711025848388671875e+02,3.019222271032049321e-01
9.605000019073486328e-01,2.710474090576171875e+02,3.019547022558981553e-01
9.606000185012817383e-01,2.709922180175781250e+02,3.019872072036378086e-01
9.606999754905700684e-01,2.709371032714843750e+02,3.020196823490550742e-01
9.607999920845031738e-01,2.708819427490234375e+02,3.020521574799204245e-01
9.609000086784362793e-01,2.708268585205078125e+02,3.020846326035098173e-01
9.610000252723693848e-01,2.707717437744140625e+02,3.021171375221456401e-01
9.610999822616577148e-01,2.707166748046875000e+02,3.021496126311831176e-01
9.611999988555908203e-01,2.706616210937500000e+02,3.021820877402205952e-01
9.613000154495239258e-01,2.706065673828125000e+02,3.022145628347061574e-01
9.613999724388122559e-01,2.705515594482421875e+02,3.022470379219157621e-01
9.614999890327453613e-01,2.704965515136718750e+02,3.022795428114477545e-01
9.616000056266784668e-01,2.704416046142578125e+02,3.023120178841054440e-01
9.617000222206115723e-01,2.703866577148437500e+02,3.023444929567631334e-01
9.617999792098999023e-01,2.703317108154296875e+02,3.023769680148689076e-01
9.618999958038330078e-01,2.702767944335937500e+02,3.024094430729746819e-01
9.620000123977661133e-01,2.702218780517578125e+02,3.024419181238044985e-01
9.621000289916992188e-01,2.701670074462890625e+02,3.024743931600823998e-01
9.621999859809875488e-01,2.701121673583984375e+02,3.025068681963603012e-01
9.623000025749206543e-01,2.700573120117187500e+02,3.025393730276846327e-01
9.624000191688537598e-01,2.700025024414062500e+02,3.025718480494106188e-01
9.624999761581420898e-01,2.699477233886718750e+02,3.026043230565846898e-01
9.625999927520751953e-01,2.698929443359375000e+02,3.026367980637587607e-01
9.627000093460083008e-01,2.698381958007812500e+02,3.026692730636568740e-01
9.628000259399414062e-01,2.697834320068359375e+02,3.027017480562790297e-01
9.628999829292297363e-01,2.697287139892578125e+02,3.027342230416252278e-01
9.629999995231628418e-01,2.696740264892578125e+02,3.027666980196954682e-01
9.631000161170959473e-01,2.696193542480468750e+02,3.027991729904897511e-01
9.631999731063842773e-01,2.695647125244140625e+02,3.028316479612840340e-01
9.632999897003173828e-01,2.695100555419921875e+02,3.028641229175264016e-01
9.634000062942504883e-01,2.694554443359375000e+02,3.028965978664928116e-01
9.635000228881835938e-01,2.694008331298828125e+02,3.029290728081832640e-01
9.635999798774719238e-01,2.693462524414062500e+02,3.029615477498737164e-01
9.636999964714050293e-01,2.692916717529296875e+02,3.029940226770122536e-01
9.638000130653381348e-01,2.692371520996093750e+02,3.030264976041507907e-01
9.639000296592712402e-01,2.691826477050781250e+02,3.030589725167374127e-01
9.639999866485595703e-01,2.691281280517578125e+02,3.030914474293240346e-01
9.641000032424926758e-01,2.690736389160156250e+02,3.031239223273587413e-01
9.642000198364257812e-01,2.690191650390625000e+02,3.031563972253934480e-01
9.642999768257141113e-01,2.689647369384765625e+02,3.031888721161521971e-01
9.643999934196472168e-01,2.689102935791015625e+02,3.032213469996349886e-01
9.645000100135803223e-01,2.688559112548828125e+02,3.032537920735194348e-01
9.646000266075134277e-01,2.688015136718750000e+02,3.032862669351743534e-01
9.646999835968017578e-01,2.687471618652343750e+02,3.033187417968292721e-01
9.648000001907348633e-01,2.686928100585937500e+02,3.033512166512082331e-01
9.649000167846679688e-01,2.686385192871093750e+02,3.033836914983112365e-01
9.649999737739562988e-01,2.685841674804687500e+02,3.034161663454142399e-01
9.650999903678894043e-01,2.685299072265625000e+02,3.034486411779653281e-01
9.652000069618225098e-01,2.684756469726562500e+02,3.034810862009180710e-01
9.653000235557556152e-01,2.684213867187500000e+02,3.035135610189172439e-01
9.653999805450439453e-01,2.683671417236328125e+02,3.035460358369164169e-01
9.654999971389770508e-01,2.683129730224609375e+02,3.035785106403636746e-01
9.656000137329101562e-01,2.682587432861328125e+02,3.036109854365349747e-01
9.656999707221984863e-01,2.682045745849609375e+02,3.036434602327062748e-01
9.657999873161315918e-01,2.681504516601562500e+02,3.036759052192792296e-01
9.659000039100646973e-01,2.680963134765625000e+02,3.037083799936226569e-01
9.660000205039978027e-01,2.680422210693359375e+02,3.037408547679660842e-01
9.660999774932861328e-01,2.679881134033203125e+02,3.037733295350335538e-01
9.661999940872192383e-01,2.679340515136718750e+02,3.038057744852267206e-01
9.663000106811523438e-01,2.678799743652343750e+02,3.038382492377422750e-01
9.664000272750854492e-01,2.678259429931640625e+02,3.038707239829818718e-01
9.664999842643737793e-01,2.677719268798828125e+02,3.039031689186231233e-01
9.666000008583068848e-01,2.677179260253906250e+02,3.039356436493108049e-01
9.667000174522399902e-01,2.676639556884765625e+02,3.039681183727225289e-01
9.667999744415283203e-01,2.676099700927734375e+02,3.040005930961342528e-01
9.668999910354614258e-01,2.675560607910156250e+02,3.040330380026716739e-01
9.670000076293945312e-01,2.675021514892578125e+02,3.040655127042555250e-01
9.671000242233276367e-01,2.674482269287109375e+02,3.040979874058393762e-01
9.671999812126159668e-01,2.673943786621093750e+02,3.041304322905489244e-01
9.672999978065490723e-01,2.673405303955078125e+02,3.041629069775808603e-01
9.674000144004821777e-01,2.672866821289062500e+02,3.041953518477384932e-01
9.674999713897705078e-01,2.672328491210937500e+02,3.042278265202185139e-01
9.675999879837036133e-01,2.671790618896484375e+02,3.042603011781466193e-01
9.677000045776367188e-01,2.671252441406250000e+02,3.042927460337523371e-01
9.678000211715698242e-01,2.670714874267578125e+02,3.043252206844044849e-01
9.678999781608581543e-01,2.670178070068359375e+02,3.043576655036304146e-01
9.679999947547912598e-01,2.669642028808593750e+02,3.043901400742470287e-01
9.681000113487243652e-01,2.669106750488281250e+02,3.044226146303117275e-01
9.682000279426574707e-01,2.668571166992187500e+02,3.044550593840540387e-01
9.682999849319458008e-01,2.668036041259765625e+02,3.044875339328427799e-01
9.684000015258789062e-01,2.667501068115234375e+02,3.045199786720331758e-01
9.685000181198120117e-01,2.666966094970703125e+02,3.045524531989940442e-01
9.685999751091003418e-01,2.666431732177734375e+02,3.045848979236325249e-01
9.686999917030334473e-01,2.665897369384765625e+02,3.046173724433174357e-01
9.688000082969665527e-01,2.665363006591796875e+02,3.046498171534040011e-01
9.689000248908996582e-01,2.664829254150390625e+02,3.046822618562146090e-01
9.689999818801879883e-01,2.664295501708984375e+02,3.047147363540716469e-01
9.690999984741210938e-01,2.663761749267578125e+02,3.047471810496062972e-01
9.692000150680541992e-01,2.663228302001953125e+02,3.047796555329114199e-01
9.692999720573425293e-01,2.662695159912109375e+02,3.048121002066181973e-01
9.693999886512756348e-01,2.662162017822265625e+02,3.048445746826473624e-01
9.695000052452087402e-01,2.661629180908203125e+02,3.048770193418022245e-01
9.696000218391418457e-01,2.661096343994140625e+02,3.049094640009570867e-01
9.696999788284301758e-01,2.660564117431640625e+02,3.049419384551583789e-01
9.697999954223632812e-01,2.660031890869140625e+02,3.049743830924853683e-01
9.699000120162963867e-01,2.659499969482421875e+02,3.050068277298123576e-01
9.700000286102294922e-01,2.658967895507812500e+02,3.050393021621857770e-01
9.700999855995178223e-01,2.658436279296875000e+02,3.050717467849608511e-01
9.702000021934509277e-01,2.657904663085937500e+02,3.051041914004599676e-01
9.703000187873840332e-01,2.657373199462890625e+02,3.051366658182814717e-01
9.703999757766723633e-01,2.656841888427734375e+02,3.051691104192286730e-01
9.704999923706054688e-01,2.656311187744140625e+02,3.052015550128999166e-01
9.706000089645385742e-01,2.655780639648437500e+02,3.052340294088935480e-01
9.707000255584716797e-01,2.655249786376953125e+02,3.052664739880128764e-01
9.707999825477600098e-01,2.654719390869140625e+02,3.052989185671322048e-01
9.708999991416931152e-01,2.654189147949218750e+02,3.053313631389755756e-01
9.710000157356262207e-01,2.653659210205078125e+02,3.053638375058653764e-01
9.710999727249145508e-01,2.653130493164062500e+02,3.053962820049491711e-01
9.711999893188476562e-01,2.652602386474609375e+02,3.054287264894810505e-01
9.713000059127807617e-01,2.652074279785156250e+02,3.054611709740129299e-01
9.714000225067138672e-01,2.651546630859375000e+02,3.054936452463152818e-01
9.714999794960021973e-01,2.651019134521484375e+02,3.055260897090192884e-01
9.715999960899353027e-01,2.650491333007812500e+02,3.055585341717232950e-01
9.717000126838684082e-01,2.649964294433593750e+02,3.055909786198753864e-01
9.718000292778015137e-01,2.649437408447265625e+02,3.056234230680274777e-01
9.718999862670898438e-01,2.648910217285156250e+02,3.056558675016276538e-01
9.720000028610229492e-01,2.648383789062500000e+02,3.056883119352278300e-01
9.721000194549560547e-01,2.647857208251953125e+02,3.057207861638744362e-01
9.721999764442443848e-01,2.647331237792968750e+02,3.057532305829226971e-01
9.722999930381774902e-01,2.646805267333984375e+02,3.057856749946950004e-01
9.724000096321105957e-01,2.646279296875000000e+02,3.058181193991913460e-01
9.725000262260437012e-01,2.645753631591796875e+02,3.058505637964117341e-01
9.725999832153320312e-01,2.645227966308593750e+02,3.058830081936321221e-01
9.726999998092651367e-01,2.644702606201171875e+02,3.059154525763005950e-01
9.728000164031982422e-01,2.644177398681640625e+02,3.059478969589690678e-01
9.728999733924865723e-01,2.643652343750000000e+02,3.059803413343615830e-01
9.729999899864196777e-01,2.643127441406250000e+02,3.060127856952021830e-01
9.731000065803527832e-01,2.642602996826171875e+02,3.060452300560427830e-01
9.732000231742858887e-01,2.642078399658203125e+02,3.060776744096074253e-01
9.732999801635742188e-01,2.641554412841796875e+02,3.061101187558961101e-01
9.733999967575073242e-01,2.641030426025390625e+02,3.061425630949088372e-01
9.735000133514404297e-01,2.640506439208984375e+02,3.061750074339215644e-01
9.735999703407287598e-01,2.639982757568359375e+02,3.062074517583823763e-01
9.736999869346618652e-01,2.639459381103515625e+02,3.062398960755672306e-01
9.738000035285949707e-01,2.638936004638671875e+02,3.062723403927520849e-01
9.739000201225280762e-01,2.638412780761718750e+02,3.063047847026609816e-01
9.739999771118164062e-01,2.637890014648437500e+02,3.063372290052939206e-01
9.740999937057495117e-01,2.637367401123046875e+02,3.063696732933749445e-01
9.742000102996826172e-01,2.636844787597656250e+02,3.064021175814559683e-01
