# step, mean_h_oliver[mm], min_h_oliver[mm], max_h_oliver[mm]
4619, 2.069541e+00, 6.541066e-01, 6.373774e+00
4620, 2.069543e+00, 6.540821e-01, 6.373774e+00
4621, 2.069545e+00, 6.540577e-01, 6.373774e+00
4622, 2.069547e+00, 6.540334e-01, 6.373774e+00
4623, 2.069549e+00, 6.540090e-01, 6.373774e+00
4624, 2.069551e+00, 6.539847e-01, 6.373774e+00
4625, 2.069553e+00, 6.539604e-01, 6.373774e+00
4626, 2.069555e+00, 6.539362e-01, 6.373774e+00
4627, 2.069557e+00, 6.539119e-01, 6.373774e+00
4628, 2.069559e+00, 6.538877e-01, 6.373774e+00
4629, 2.069561e+00, 6.538635e-01, 6.373774e+00
4630, 2.069563e+00, 6.538394e-01, 6.373774e+00
4631, 2.069565e+00, 6.538152e-01, 6.373774e+00
4632, 2.069567e+00, 6.537911e-01, 6.373774e+00
4633, 2.069569e+00, 6.537670e-01, 6.373774e+00
4634, 2.069571e+00, 6.537430e-01, 6.373774e+00
4635, 2.069573e+00, 6.537190e-01, 6.373774e+00
4636, 2.069575e+00, 6.536950e-01, 6.373774e+00
4637, 2.069577e+00, 6.536710e-01, 6.373774e+00
4638, 2.069579e+00, 6.536470e-01, 6.373774e+00
4639, 2.069581e+00, 6.536231e-01, 6.373774e+00
4640, 2.069583e+00, 6.535992e-01, 6.373774e+00
4641, 2.069585e+00, 6.535753e-01, 6.373774e+00
4642, 2.069587e+00, 6.535515e-01, 6.373774e+00
4643, 2.069589e+00, 6.535277e-01, 6.373774e+00
4644, 2.069591e+00, 6.535039e-01, 6.373774e+00
4645, 2.069593e+00, 6.534801e-01, 6.373774e+00
4646, 2.069595e+00, 6.534563e-01, 6.373774e+00
4647, 2.069597e+00, 6.534326e-01, 6.373774e+00
4648, 2.069600e+00, 6.534089e-01, 6.373774e+00
4649, 2.069602e+00, 6.533853e-01, 6.373774e+00
4650, 2.069604e+00, 6.533616e-01, 6.373774e+00
4651, 2.069606e+00, 6.533380e-01, 6.373774e+00
4652, 2.069608e+00, 6.533144e-01, 6.373774e+00
4653, 2.069610e+00, 6.532908e-01, 6.373774e+00
4654, 2.069612e+00, 6.532673e-01, 6.373774e+00
4655, 2.069614e+00, 6.532438e-01, 6.373774e+00
4656, 2.069616e+00, 6.532203e-01, 6.373774e+00
4657, 2.069618e+00, 6.531969e-01, 6.373774e+00
4658, 2.069620e+00, 6.531734e-01, 6.373774e+00
4659, 2.069622e+00, 6.531500e-01, 6.373774e+00
4660, 2.069624e+00, 6.531266e-01, 6.373774e+00
4661, 2.069626e+00, 6.531033e-01, 6.373774e+00
4662, 2.069628e+00, 6.530799e-01, 6.373774e+00
4663, 2.069630e+00, 6.530566e-01, 6.373774e+00
4664, 2.069632e+00, 6.530333e-01, 6.373774e+00
4665, 2.069634e+00, 6.530101e-01, 6.373774e+00
4666, 2.069636e+00, 6.529868e-01, 6.373774e+00
4667, 2.069638e+00, 6.529636e-01, 6.373774e+00
4668, 2.069640e+00, 6.529404e-01, 6.373774e+00
4669, 2.069641e+00, 6.529173e-01, 6.373774e+00
4670, 2.069643e+00, 6.528941e-01, 6.373774e+00
4671, 2.069645e+00, 6.528710e-01, 6.373774e+00
4672, 2.069647e+00, 6.528479e-01, 6.373774e+00
4673, 2.069649e+00, 6.528248e-01, 6.373774e+00
4674, 2.069650e+00, 6.528018e-01, 6.373774e+00
4675, 2.069652e+00, 6.527788e-01, 6.373774e+00
4676, 2.069654e+00, 6.527558e-01, 6.373774e+00
4677, 2.069656e+00, 6.527328e-01, 6.373774e+00
4678, 2.069657e+00, 6.527099e-01, 6.373774e+00
4679, 2.069659e+00, 6.526869e-01, 6.373774e+00
4680, 2.069661e+00, 6.526641e-01, 6.373774e+00
4681, 2.069663e+00, 6.526412e-01, 6.373774e+00
4682, 2.069665e+00, 6.526183e-01, 6.373774e+00
4683, 2.069666e+00, 6.525955e-01, 6.373774e+00
4684, 2.069668e+00, 6.525727e-01, 6.373774e+00
4685, 2.069670e+00, 6.525500e-01, 6.373774e+00
4686, 2.069672e+00, 6.525272e-01, 6.373774e+00
4687, 2.069674e+00, 6.525045e-01, 6.373774e+00
4688, 2.069675e+00, 6.524818e-01, 6.373774e+00
4689, 2.069677e+00, 6.524591e-01, 6.373774e+00
4690, 2.069679e+00, 6.524365e-01, 6.373774e+00
4691, 2.069680e+00, 6.524138e-01, 6.373774e+00
4692, 2.069682e+00, 6.523912e-01, 6.373774e+00
4693, 2.069683e+00, 6.523687e-01, 6.373774e+00
4694, 2.069685e+00, 6.523461e-01, 6.373774e+00
4695, 2.069687e+00, 6.523236e-01, 6.373774e+00
4696, 2.069688e+00, 6.523011e-01, 6.373774e+00
4697, 2.069690e+00, 6.522786e-01, 6.373774e+00
4698, 2.069692e+00, 6.522562e-01, 6.373774e+00
4699, 2.069693e+00, 6.522337e-01, 6.373774e+00
4700, 2.069695e+00, 6.522115e-01, 6.373774e+00
4701, 2.069697e+00, 6.521894e-01, 6.373774e+00
4702, 2.069698e+00, 6.521674e-01, 6.373774e+00
4703, 2.069700e+00, 6.521455e-01, 6.373774e+00
4704, 2.069701e+00, 6.521236e-01, 6.373774e+00
4705, 2.069703e+00, 6.521017e-01, 6.373774e+00
4706, 2.069704e+00, 6.520799e-01, 6.373774e+00
4707, 2.069706e+00, 6.520581e-01, 6.373774e+00
4708, 2.069707e+00, 6.520364e-01, 6.373774e+00
4709, 2.069709e+00, 6.520146e-01, 6.373774e+00
4710, 2.069710e+00, 6.519929e-01, 6.373774e+00
4711, 2.069712e+00, 6.519712e-01, 6.373774e+00
4712, 2.069713e+00, 6.519496e-01, 6.373774e+00
4713, 2.069715e+00, 6.519280e-01, 6.373774e+00
4714, 2.069716e+00, 6.519064e-01, 6.373774e+00
4715, 2.069718e+00, 6.518848e-01, 6.373774e+00
4716, 2.069720e+00, 6.518633e-01, 6.373774e+00
4717, 2.069721e+00, 6.518418e-01, 6.373774e+00
4718, 2.069723e+00, 6.518203e-01, 6.373774e+00
4719, 2.069724e+00, 6.517988e-01, 6.373774e+00
4720, 2.069726e+00, 6.517774e-01, 6.373774e+00
4721, 2.069728e+00, 6.517560e-01, 6.373774e+00
4722, 2.069729e+00, 6.517347e-01, 6.373774e+00
4723, 2.069731e+00, 6.517133e-01, 6.373774e+00
4724, 2.069733e+00, 6.516920e-01, 6.373774e+00
4725, 2.069734e+00, 6.516707e-01, 6.373774e+00
4726, 2.069736e+00, 6.516494e-01, 6.373774e+00
4727, 2.069738e+00, 6.516282e-01, 6.373774e+00
4728, 2.069740e+00, 6.516070e-01, 6.373774e+00
4729, 2.069741e+00, 6.515858e-01, 6.373774e+00
4730, 2.069743e+00, 6.515646e-01, 6.373774e+00
4731, 2.069745e+00, 6.515435e-01, 6.373774e+00
4732, 2.069747e+00, 6.515224e-01, 6.373774e+00
4733, 2.069748e+00, 6.515013e-01, 6.373774e+00
4734, 2.069750e+00, 6.514802e-01, 6.373774e+00
4735, 2.069752e+00, 6.514592e-01, 6.373774e+00
4736, 2.069754e+00, 6.514383e-01, 6.373774e+00
4737, 2.069755e+00, 6.514176e-01, 6.373774e+00
4738, 2.069757e+00, 6.513969e-01, 6.373774e+00
4739, 2.069759e+00, 6.513763e-01, 6.373774e+00
4740, 2.069760e+00, 6.513557e-01, 6.373774e+00
4741, 2.069762e+00, 6.513351e-01, 6.373774e+00
4742, 2.069764e+00, 6.513146e-01, 6.373774e+00
4743, 2.069765e+00, 6.512940e-01, 6.373774e+00
4744, 2.069767e+00, 6.512735e-01, 6.373774e+00
4745, 2.069769e+00, 6.512530e-01, 6.373774e+00
4746, 2.069771e+00, 6.512325e-01, 6.373774e+00
4747, 2.069772e+00, 6.512120e-01, 6.373774e+00
4748, 2.069774e+00, 6.511916e-01, 6.373774e+00
4749, 2.069776e+00, 6.511712e-01, 6.373774e+00
4750, 2.069778e+00, 6.511508e-01, 6.373774e+00
4751, 2.069779e+00, 6.511304e-01, 6.373774e+00
4752, 2.069781e+00, 6.511101e-01, 6.373774e+00
4753, 2.069783e+00, 6.510898e-01, 6.373774e+00
4754, 2.069785e+00, 6.510695e-01, 6.373774e+00
4755, 2.069787e+00, 6.510492e-01, 6.373774e+00
4756, 2.069789e+00, 6.510290e-01, 6.373774e+00
4757, 2.069790e+00, 6.510088e-01, 6.373774e+00
4758, 2.069792e+00, 6.509886e-01, 6.373774e+00
4759, 2.069794e+00, 6.509684e-01, 6.373774e+00
4760, 2.069796e+00, 6.509483e-01, 6.373774e+00
4761, 2.069798e+00, 6.509282e-01, 6.373774e+00
4762, 2.069800e+00, 6.509081e-01, 6.373774e+00
4763, 2.069802e+00, 6.508880e-01, 6.373774e+00
4764, 2.069803e+00, 6.508680e-01, 6.373774e+00
4765, 2.069805e+00, 6.508479e-01, 6.373774e+00
4766, 2.069807e+00, 6.508279e-01, 6.373774e+00
4767, 2.069809e+00, 6.508080e-01, 6.373774e+00
4768, 2.069810e+00, 6.507880e-01, 6.373774e+00
4769, 2.069812e+00, 6.507681e-01, 6.373774e+00
4770, 2.069814e+00, 6.507482e-01, 6.373774e+00
4771, 2.069816e+00, 6.507283e-01, 6.373774e+00
4772, 2.069817e+00, 6.507085e-01, 6.373774e+00
4773, 2.069819e+00, 6.506886e-01, 6.373774e+00
4774, 2.069821e+00, 6.506688e-01, 6.373774e+00
4775, 2.069823e+00, 6.506490e-01, 6.373774e+00
4776, 2.069825e+00, 6.506293e-01, 6.373774e+00
4777, 2.069827e+00, 6.506095e-01, 6.373774e+00
4778, 2.069829e+00, 6.505898e-01, 6.373774e+00
4779, 2.069830e+00, 6.505701e-01, 6.373774e+00
4780, 2.069832e+00, 6.505505e-01, 6.373774e+00
4781, 2.069834e+00, 6.505308e-01, 6.373774e+00
4782, 2.069836e+00, 6.505112e-01, 6.373774e+00
4783, 2.069837e+00, 6.504916e-01, 6.373774e+00
4784, 2.069839e+00, 6.504721e-01, 6.373774e+00
4785, 2.069841e+00, 6.504525e-01, 6.373774e+00
4786, 2.069843e+00, 6.504330e-01, 6.373774e+00
4787, 2.069845e+00, 6.504135e-01, 6.373774e+00
4788, 2.069847e+00, 6.503940e-01, 6.373774e+00
4789, 2.069849e+00, 6.503745e-01, 6.373774e+00
4790, 2.069851e+00, 6.503551e-01, 6.373774e+00
4791, 2.069852e+00, 6.503357e-01, 6.373774e+00
4792, 2.069854e+00, 6.503164e-01, 6.373774e+00
4793, 2.069856e+00, 6.502971e-01, 6.373774e+00
4794, 2.069858e+00, 6.502778e-01, 6.373774e+00
4795, 2.069860e+00, 6.502586e-01, 6.373774e+00
4796, 2.069862e+00, 6.502393e-01, 6.373774e+00
4797, 2.069864e+00, 6.502201e-01, 6.373774e+00
4798, 2.069866e+00, 6.502009e-01, 6.373774e+00
4799, 2.069868e+00, 6.501817e-01, 6.373774e+00
4800, 2.069870e+00, 6.501625e-01, 6.373774e+00
4801, 2.069871e+00, 6.501434e-01, 6.373774e+00
4802, 2.069873e+00, 6.501243e-01, 6.373774e+00
4803, 2.069875e+00, 6.501052e-01, 6.373774e+00
4804, 2.069877e+00, 6.500861e-01, 6.373774e+00
4805, 2.069879e+00, 6.500670e-01, 6.373774e+00
4806, 2.069881e+00, 6.500480e-01, 6.373774e+00
4807, 2.069883e+00, 6.500290e-01, 6.373774e+00
4808, 2.069885e+00, 6.500100e-01, 6.373774e+00
4809, 2.069886e+00, 6.499910e-01, 6.373774e+00
4810, 2.069888e+00, 6.499721e-01, 6.373774e+00
4811, 2.069889e+00, 6.499531e-01, 6.373774e+00
4812, 2.069891e+00, 6.499343e-01, 6.373774e+00
4813, 2.069892e+00, 6.499154e-01, 6.373774e+00
4814, 2.069894e+00, 6.498965e-01, 6.373774e+00
4815, 2.069895e+00, 6.498777e-01, 6.373774e+00
4816, 2.069897e+00, 6.498589e-01, 6.373774e+00
4817, 2.069898e+00, 6.498401e-01, 6.373774e+00
4818, 2.069900e+00, 6.498213e-01, 6.373774e+00
4819, 2.069901e+00, 6.498026e-01, 6.373774e+00
4820, 2.069903e+00, 6.497839e-01, 6.373774e+00
4821, 2.069904e+00, 6.497652e-01, 6.373774e+00
4822, 2.069905e+00, 6.497465e-01, 6.373774e+00
4823, 2.069907e+00, 6.497278e-01, 6.373774e+00
4824, 2.069908e+00, 6.497092e-01, 6.373774e+00
4825, 2.069910e+00, 6.496906e-01, 6.373774e+00
4826, 2.069911e+00, 6.496720e-01, 6.373774e+00
4827, 2.069912e+00, 6.496535e-01, 6.373774e+00
4828, 2.069914e+00, 6.496349e-01, 6.373774e+00
4829, 2.069915e+00, 6.496164e-01, 6.373774e+00
4830, 2.069917e+00, 6.495979e-01, 6.373774e+00
4831, 2.069918e+00, 6.495794e-01, 6.373774e+00
4832, 2.069920e+00, 6.495610e-01, 6.373774e+00
4833, 2.069921e+00, 6.495426e-01, 6.373774e+00
4834, 2.069923e+00, 6.495242e-01, 6.373774e+00
4835, 2.069924e+00, 6.495058e-01, 6.373774e+00
4836, 2.069925e+00, 6.494874e-01, 6.373774e+00
4837, 2.069927e+00, 6.494691e-01, 6.373774e+00
4838, 2.069928e+00, 6.494508e-01, 6.373774e+00
4839, 2.069929e+00, 6.494325e-01, 6.373774e+00
4840, 2.069931e+00, 6.494142e-01, 6.373774e+00
4841, 2.069932e+00, 6.493959e-01, 6.373774e+00
4842, 2.069934e+00, 6.493777e-01, 6.373774e+00
4843, 2.069935e+00, 6.493595e-01, 6.373774e+00
4844, 2.069936e+00, 6.493413e-01, 6.373774e+00
4845, 2.069938e+00, 6.493232e-01, 6.373774e+00
4846, 2.069939e+00, 6.493050e-01, 6.373774e+00
4847, 2.069940e+00, 6.492869e-01, 6.373774e+00
4848, 2.069942e+00, 6.492688e-01, 6.373774e+00
4849, 2.069943e+00, 6.492507e-01, 6.373774e+00
4850, 2.069944e+00, 6.492327e-01, 6.373774e+00
4851, 2.069946e+00, 6.492146e-01, 6.373774e+00
4852, 2.069947e+00, 6.491966e-01, 6.373774e+00
4853, 2.069948e+00, 6.491786e-01, 6.373774e+00
4854, 2.069949e+00, 6.491607e-01, 6.373774e+00
4855, 2.069950e+00, 6.491427e-01, 6.373774e+00
4856, 2.069951e+00, 6.491248e-01, 6.373774e+00
4857, 2.069953e+00, 6.491069e-01, 6.373774e+00
4858, 2.069954e+00, 6.490890e-01, 6.373774e+00
4859, 2.069955e+00, 6.490712e-01, 6.373774e+00
4860, 2.069956e+00, 6.490534e-01, 6.373774e+00
4861, 2.069958e+00, 6.490355e-01, 6.373774e+00
4862, 2.069959e+00, 6.490178e-01, 6.373774e+00
4863, 2.069960e+00, 6.490000e-01, 6.373774e+00
4864, 2.069961e+00, 6.489822e-01, 6.373774e+00
4865, 2.069963e+00, 6.489645e-01, 6.373774e+00
4866, 2.069964e+00, 6.489468e-01, 6.373774e+00
4867, 2.069965e+00, 6.489291e-01, 6.373774e+00
4868, 2.069967e+00, 6.489115e-01, 6.373774e+00
4869, 2.069968e+00, 6.488938e-01, 6.373774e+00
4870, 2.069969e+00, 6.488762e-01, 6.373774e+00
4871, 2.069971e+00, 6.488587e-01, 6.373774e+00
4872, 2.069972e+00, 6.488412e-01, 6.373774e+00
4873, 2.069973e+00, 6.488238e-01, 6.373774e+00
4874, 2.069975e+00, 6.488064e-01, 6.373774e+00
4875, 2.069976e+00, 6.487890e-01, 6.373774e+00
4876, 2.069977e+00, 6.487718e-01, 6.373774e+00
4877, 2.069979e+00, 6.487545e-01, 6.373774e+00
4878, 2.069980e+00, 6.487373e-01, 6.373774e+00
4879, 2.069982e+00, 6.487202e-01, 6.373774e+00
4880, 2.069983e+00, 6.487030e-01, 6.373774e+00
4881, 2.069985e+00, 6.486859e-01, 6.373774e+00
4882, 2.069986e+00, 6.486688e-01, 6.373774e+00
4883, 2.069988e+00, 6.486517e-01, 6.373774e+00
4884, 2.069989e+00, 6.486347e-01, 6.373774e+00
4885, 2.069991e+00, 6.486177e-01, 6.373774e+00
4886, 2.069992e+00, 6.486007e-01, 6.373774e+00
4887, 2.069994e+00, 6.485837e-01, 6.373774e+00
4888, 2.069995e+00, 6.485667e-01, 6.373774e+00
4889, 2.069997e+00, 6.485498e-01, 6.373774e+00
4890, 2.069998e+00, 6.485328e-01, 6.373774e+00
4891, 2.070000e+00, 6.485159e-01, 6.373774e+00
4892, 2.070002e+00, 6.484990e-01, 6.373774e+00
4893, 2.070003e+00, 6.484822e-01, 6.373774e+00
4894, 2.070005e+00, 6.484653e-01, 6.373774e+00
4895, 2.070006e+00, 6.484485e-01, 6.373774e+00
4896, 2.070008e+00, 6.484317e-01, 6.373774e+00
4897, 2.070009e+00, 6.484149e-01, 6.373774e+00
4898, 2.070011e+00, 6.483982e-01, 6.373774e+00
4899, 2.070012e+00, 6.483814e-01, 6.373774e+00
4900, 2.070014e+00, 6.483647e-01, 6.373774e+00
4901, 2.070016e+00, 6.483480e-01, 6.373774e+00
4902, 2.070017e+00, 6.483313e-01, 6.373774e+00
4903, 2.070019e+00, 6.483147e-01, 6.373774e+00
4904, 2.070020e+00, 6.482981e-01, 6.373774e+00
4905, 2.070022e+00, 6.482814e-01, 6.373774e+00
4906, 2.070024e+00, 6.482649e-01, 6.373774e+00
4907, 2.070025e+00, 6.482483e-01, 6.373774e+00
4908, 2.070027e+00, 6.482317e-01, 6.373774e+00
4909, 2.070028e+00, 6.482152e-01, 6.373774e+00
4910, 2.070030e+00, 6.481987e-01, 6.373774e+00
4911, 2.070031e+00, 6.481822e-01, 6.373774e+00
4912, 2.070033e+00, 6.481658e-01, 6.373774e+00
4913, 2.070034e+00, 6.481495e-01, 6.373774e+00
4914, 2.070036e+00, 6.481333e-01, 6.373774e+00
4915, 2.070037e+00, 6.481171e-01, 6.373774e+00
4916, 2.070038e+00, 6.481010e-01, 6.373774e+00
4917, 2.070040e+00, 6.480849e-01, 6.373774e+00
4918, 2.070041e+00, 6.480689e-01, 6.373774e+00
4919, 2.070043e+00, 6.480529e-01, 6.373774e+00
4920, 2.070044e+00, 6.480370e-01, 6.373774e+00
4921, 2.070045e+00, 6.480210e-01, 6.373774e+00
4922, 2.070047e+00, 6.480051e-01, 6.373774e+00
4923, 2.070048e+00, 6.479892e-01, 6.373774e+00
4924, 2.070050e+00, 6.479734e-01, 6.373774e+00
4925, 2.070051e+00, 6.479575e-01, 6.373774e+00
4926, 2.070053e+00, 6.479417e-01, 6.373774e+00
4927, 2.070054e+00, 6.479259e-01, 6.373774e+00
4928, 2.070056e+00, 6.479101e-01, 6.373774e+00
4929, 2.070057e+00, 6.478944e-01, 6.373774e+00
4930, 2.070059e+00, 6.478787e-01, 6.373774e+00
4931, 2.070061e+00, 6.478629e-01, 6.373774e+00
4932, 2.070062e+00, 6.478472e-01, 6.373774e+00
4933, 2.070064e+00, 6.478316e-01, 6.373774e+00
4934, 2.070066e+00, 6.478159e-01, 6.373774e+00
4935, 2.070068e+00, 6.478003e-01, 6.373774e+00
4936, 2.070070e+00, 6.477847e-01, 6.373774e+00
4937, 2.070072e+00, 6.477691e-01, 6.373774e+00
4938, 2.070074e+00, 6.477535e-01, 6.373774e+00
4939, 2.070076e+00, 6.477379e-01, 6.373774e+00
4940, 2.070077e+00, 6.477224e-01, 6.373774e+00
4941, 2.070076e+00, 6.477069e-01, 6.373774e+00
4942, 2.070076e+00, 6.476914e-01, 6.373774e+00
4943, 2.070075e+00, 6.476759e-01, 6.373774e+00
4944, 2.070075e+00, 6.476604e-01, 6.373774e+00
4945, 2.070075e+00, 6.476450e-01, 6.373774e+00
4946, 2.070074e+00, 6.476296e-01, 6.373774e+00
4947, 2.070075e+00, 6.476142e-01, 6.373774e+00
4948, 2.070075e+00, 6.475988e-01, 6.373774e+00
4949, 2.070077e+00, 6.475834e-01, 6.373774e+00
4950, 2.070079e+00, 6.475681e-01, 6.373774e+00
4951, 2.070081e+00, 6.475528e-01, 6.373774e+00
4952, 2.070084e+00, 6.475375e-01, 6.373774e+00
4953, 2.070087e+00, 6.475222e-01, 6.373774e+00
4954, 2.070090e+00, 6.475069e-01, 6.373774e+00
4955, 2.070093e+00, 6.474917e-01, 6.373774e+00
4956, 2.070095e+00, 6.474764e-01, 6.373774e+00
4957, 2.070098e+00, 6.474612e-01, 6.373774e+00
4958, 2.070100e+00, 6.474460e-01, 6.373774e+00
4959, 2.070100e+00, 6.474308e-01, 6.373774e+00
4960, 2.070100e+00, 6.474157e-01, 6.373774e+00
4961, 2.070101e+00, 6.474005e-01, 6.373774e+00
4962, 2.070101e+00, 6.473854e-01, 6.373774e+00
4963, 2.070101e+00, 6.473703e-01, 6.373774e+00
4964, 2.070102e+00, 6.473552e-01, 6.373774e+00
4965, 2.070103e+00, 6.473401e-01, 6.373774e+00
4966, 2.070103e+00, 6.473251e-01, 6.373774e+00
4967, 2.070104e+00, 6.473100e-01, 6.373774e+00
4968, 2.070105e+00, 6.472950e-01, 6.373774e+00
4969, 2.070106e+00, 6.472800e-01, 6.373774e+00
4970, 2.070107e+00, 6.472650e-01, 6.373774e+00
4971, 2.070108e+00, 6.472501e-01, 6.373774e+00
4972, 2.070109e+00, 6.472351e-01, 6.373774e+00
4973, 2.070110e+00, 6.472202e-01, 6.373774e+00
4974, 2.070111e+00, 6.472053e-01, 6.373774e+00
4975, 2.070112e+00, 6.471904e-01, 6.373774e+00
4976, 2.070113e+00, 6.471756e-01, 6.373774e+00
4977, 2.070114e+00, 6.471607e-01, 6.373774e+00
4978, 2.070115e+00, 6.471459e-01, 6.373774e+00
4979, 2.070116e+00, 6.471311e-01, 6.373774e+00
4980, 2.070117e+00, 6.471163e-01, 6.373774e+00
4981, 2.070118e+00, 6.471015e-01, 6.373774e+00
4982, 2.070119e+00, 6.470868e-01, 6.373774e+00
4983, 2.070120e+00, 6.470720e-01, 6.373774e+00
4984, 2.070122e+00, 6.470573e-01, 6.373774e+00
4985, 2.070123e+00, 6.470426e-01, 6.373774e+00
4986, 2.070124e+00, 6.470280e-01, 6.373774e+00
4987, 2.070125e+00, 6.470133e-01, 6.373774e+00
4988, 2.070126e+00, 6.469987e-01, 6.373774e+00
4989, 2.070127e+00, 6.469841e-01, 6.373774e+00
4990, 2.070128e+00, 6.469695e-01, 6.373774e+00
4991, 2.070129e+00, 6.469550e-01, 6.373774e+00
4992, 2.070130e+00, 6.469404e-01, 6.373774e+00
4993, 2.070131e+00, 6.469259e-01, 6.373774e+00
4994, 2.070132e+00, 6.469114e-01, 6.373774e+00
4995, 2.070133e+00, 6.468969e-01, 6.373774e+00
4996, 2.070134e+00, 6.468825e-01, 6.373774e+00
4997, 2.070135e+00, 6.468680e-01, 6.373774e+00
4998, 2.070136e+00, 6.468536e-01, 6.373774e+00
4999, 2.070137e+00, 6.468392e-01, 6.373774e+00
5000, 2.070138e+00, 6.468248e-01, 6.373774e+00
5001, 2.070139e+00, 6.468104e-01, 6.373774e+00
5002, 2.070140e+00, 6.467961e-01, 6.373774e+00
5003, 2.070141e+00, 6.467817e-01, 6.373774e+00
5004, 2.070142e+00, 6.467674e-01, 6.373774e+00
5005, 2.070143e+00, 6.467531e-01, 6.373774e+00
5006, 2.070144e+00, 6.467389e-01, 6.373774e+00
5007, 2.070145e+00, 6.467246e-01, 6.373774e+00
5008, 2.070147e+00, 6.467104e-01, 6.373774e+00
5009, 2.070148e+00, 6.466961e-01, 6.373774e+00
5010, 2.070149e+00, 6.466819e-01, 6.373774e+00
5011, 2.070150e+00, 6.466677e-01, 6.373774e+00
5012, 2.070151e+00, 6.466536e-01, 6.373774e+00
5013, 2.070152e+00, 6.466394e-01, 6.373774e+00
5014, 2.070153e+00, 6.466253e-01, 6.373774e+00
5015, 2.070154e+00, 6.466112e-01, 6.373774e+00
5016, 2.070156e+00, 6.465971e-01, 6.373774e+00
5017, 2.070157e+00, 6.465830e-01, 6.373774e+00
5018, 2.070158e+00, 6.465689e-01, 6.373774e+00
5019, 2.070159e+00, 6.465549e-01, 6.373774e+00
5020, 2.070160e+00, 6.465409e-01, 6.373774e+00
5021, 2.070161e+00, 6.465269e-01, 6.373774e+00
5022, 2.070162e+00, 6.465129e-01, 6.373774e+00
5023, 2.070163e+00, 6.464990e-01, 6.373774e+00
5024, 2.070164e+00, 6.464852e-01, 6.373774e+00
5025, 2.070165e+00, 6.464714e-01, 6.373774e+00
5026, 2.070166e+00, 6.464577e-01, 6.373774e+00
5027, 2.070167e+00, 6.464441e-01, 6.373774e+00
5028, 2.070167e+00, 6.464304e-01, 6.373774e+00
5029, 2.070168e+00, 6.464168e-01, 6.373774e+00
5030, 2.070169e+00, 6.464032e-01, 6.373774e+00
5031, 2.070170e+00, 6.463896e-01, 6.373774e+00
5032, 2.070171e+00, 6.463761e-01, 6.373774e+00
5033, 2.070172e+00, 6.463626e-01, 6.373774e+00
5034, 2.070173e+00, 6.463491e-01, 6.373774e+00
5035, 2.070174e+00, 6.463356e-01, 6.373774e+00
5036, 2.070175e+00, 6.463222e-01, 6.373774e+00
5037, 2.070176e+00, 6.463088e-01, 6.373774e+00
5038, 2.070177e+00, 6.462954e-01, 6.373774e+00
5039, 2.070178e+00, 6.462820e-01, 6.373774e+00
5040, 2.070179e+00, 6.462686e-01, 6.373774e+00
5041, 2.070180e+00, 6.462553e-01, 6.373774e+00
5042, 2.070181e+00, 6.462420e-01, 6.373774e+00
5043, 2.070182e+00, 6.462287e-01, 6.373774e+00
5044, 2.070183e+00, 6.462154e-01, 6.373774e+00
5045, 2.070184e+00, 6.462022e-01, 6.373774e+00
5046, 2.070185e+00, 6.461890e-01, 6.373774e+00
5047, 2.070186e+00, 6.461757e-01, 6.373774e+00
5048, 2.070186e+00, 6.461625e-01, 6.373774e+00
5049, 2.070187e+00, 6.461494e-01, 6.373774e+00
5050, 2.070188e+00, 6.461362e-01, 6.373774e+00
5051, 2.070189e+00, 6.461231e-01, 6.373774e+00
5052, 2.070190e+00, 6.461100e-01, 6.373774e+00
5053, 2.070191e+00, 6.460969e-01, 6.373774e+00
5054, 2.070191e+00, 6.460838e-01, 6.373774e+00
5055, 2.070192e+00, 6.460707e-01, 6.373774e+00
5056, 2.070193e+00, 6.460577e-01, 6.373774e+00
5057, 2.070194e+00, 6.460447e-01, 6.373774e+00
5058, 2.070195e+00, 6.460317e-01, 6.373774e+00
5059, 2.070195e+00, 6.460187e-01, 6.373774e+00
5060, 2.070196e+00, 6.460057e-01, 6.373774e+00
5061, 2.070197e+00, 6.459928e-01, 6.373774e+00
5062, 2.070198e+00, 6.459799e-01, 6.373774e+00
5063, 2.070199e+00, 6.459670e-01, 6.373774e+00
5064, 2.070200e+00, 6.459541e-01, 6.373774e+00
5065, 2.070201e+00, 6.459412e-01, 6.373774e+00
5066, 2.070201e+00, 6.459284e-01, 6.373774e+00
5067, 2.070202e+00, 6.459156e-01, 6.373774e+00
5068, 2.070203e+00, 6.459027e-01, 6.373774e+00
5069, 2.070204e+00, 6.458900e-01, 6.373774e+00
5070, 2.070205e+00, 6.458772e-01, 6.373774e+00
5071, 2.070206e+00, 6.458644e-01, 6.373774e+00
5072, 2.070207e+00, 6.458517e-01, 6.373774e+00
5073, 2.070208e+00, 6.458390e-01, 6.373774e+00
5074, 2.070209e+00, 6.458263e-01, 6.373774e+00
5075, 2.070210e+00, 6.458136e-01, 6.373774e+00
5076, 2.070211e+00, 6.458009e-01, 6.373774e+00
5077, 2.070212e+00, 6.457882e-01, 6.373774e+00
5078, 2.070213e+00, 6.457756e-01, 6.373774e+00
5079, 2.070214e+00, 6.457630e-01, 6.373774e+00
5080, 2.070215e+00, 6.457504e-01, 6.373774e+00
5081, 2.070216e+00, 6.457378e-01, 6.373774e+00
5082, 2.070217e+00, 6.457253e-01, 6.373774e+00
5083, 2.070218e+00, 6.457127e-01, 6.373774e+00
