delta_s_mm,delta_mm,Ps_N,P_N,max_damage,mean_damage,nElem_D_ge_0p005,nElem_D_ge_0p050,nElem_D_ge_0p950,nElem_D_ge_liveThreshold,newton_iterations,relative_residual,mean_h_oliver_mm,min_h_oliver_mm,max_h_oliver_mm,saved_png
0.0703333333333333,0.117222222222222,9603.35254925655,1159.32587941646,0.999994277010798,0.0771427459556708,1781,1730,1130,1781,40,0.0647872787465311,7.49485393503977,1.93292790485023,17.7376979354879,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0211_damageMesh_omega_ge_9p5000em01.png
0.0706666666666667,0.117777777777778,9639.42700102667,1142.51277343318,0.999994454780955,0.0772859349921538,1784,1736,1131,1784,40,0.0493154966320746,7.49420466096317,1.93233764678513,17.7236282769474,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0212_damageMesh_omega_ge_9p5000em01.png
0.071,0.118333333333333,9675.40432204793,1125.81242161258,0.999994626799131,0.0774242221419858,1786,1738,1131,1786,40,0.0431031829941126,7.49396349722174,1.93177709518923,17.7096339230538,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0213_damageMesh_omega_ge_9p5000em01.png
0.0713333333333333,0.118888888888889,9711.07123384834,1109.11460014198,0.999994793139608,0.0775633714993338,1787,1741,1132,1787,40,0.0422663831345957,7.49385351664619,1.93127411875947,17.6953503395524,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0214_damageMesh_omega_ge_9p5000em01.png
0.0716666666666667,0.119444444444444,9746.72293228161,1092.58128819274,0.999994954207332,0.0776898072272307,1787,1743,1132,1787,40,0.029877954062254,7.49389600714301,1.93078699718757,17.6813785544983,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0215_damageMesh_omega_ge_9p5000em01.png
0.072,0.12,9782.57323411214,1076.34853608932,0.99999511021549,0.0777985284439059,1788,1743,1133,1788,40,0.0219241477532073,7.49436355760911,1.93030015949648,17.6679091027381,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0216_damageMesh_omega_ge_9p5000em01.png
0.0723333333333333,0.120555555555556,9818.60009739024,1060.38648396903,0.999995261314813,0.0778943370899059,1789,1743,1135,1789,40,0.0181887672486987,7.49478155665626,1.92981501667675,17.654891016496,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0217_damageMesh_omega_ge_9p5000em01.png
0.0726666666666667,0.121111111111111,9854.63316401451,1044.55137040059,0.99999540756703,0.077990967494509,1793,1746,1136,1793,40,0.0160856424285534,7.49526185153577,1.9293439597457,17.6419035321392,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0218_damageMesh_omega_ge_9p5000em01.png
0.073,0.121666666666667,9890.71177259595,1028.86234285789,0.999995549162716,0.0780860866533297,1794,1748,1139,1794,40,0.0178404115425135,7.49561068228957,1.92888201733376,17.6289990415383,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0219_damageMesh_omega_ge_9p5000em01.png
0.0733333333333333,0.122222222222222,9926.88404180686,1013.36197279493,0.999995686281941,0.0781764637164121,1796,1749,1139,1796,40,0.0198139675941338,7.49583032181482,1.92842665481973,17.6163549551648,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0220_damageMesh_omega_ge_9p5000em01.png
0.0736666666666667,0.122777777777778,9963.03978282233,998.001589157895,0.999995819042273,0.0782674080792357,1799,1752,1144,1799,40,0.0229131469070962,7.49529220093792,1.92798915463221,17.6038809305636,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0221_damageMesh_omega_ge_9p5000em01.png
0.074,0.123333333333333,9999.278643236,982.800824347905,0.999995947626127,0.0783570940391735,1801,1754,1147,1801,40,0.027403133053447,7.49502178734264,1.92755633775878,17.591630013459,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0222_damageMesh_omega_ge_9p5000em01.png
0.0743333333333333,0.123888888888889,10035.5821087264,967.74608408683,0.999996072154285,0.0784479615728169,1805,1756,1147,1805,40,0.044006533192659,7.49466545898899,1.92713125973989,17.5795298364564,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0223_damageMesh_omega_ge_9p5000em01.png
0.0746666666666667,0.124444444444444,10071.72325377,952.633564582805,0.999996192670397,0.0785562222990353,1810,1761,1149,1810,40,0.0646549410523858,7.49479912992678,1.92673235889284,17.5670602274117,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0224_damageMesh_omega_ge_9p5000em01.png
0.075,0.125,10107.8634924826,937.594574203003,0.999996309352071,0.0786635031736173,1811,1763,1150,1811,40,0.060156520571011,7.49470774485892,1.92634468731146,17.554481569963,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0225_damageMesh_omega_ge_9p5000em01.png
0.0753333333333333,0.125555555555556,10144.0059379934,922.682368823258,0.999996422307338,0.0787682649761574,1813,1765,1151,1813,40,0.0677112255445995,7.49475988837742,1.92597622251696,17.5419599546348,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0226_damageMesh_omega_ge_9p5000em01.png
0.0756666666666667,0.126111111111111,10180.1596892929,907.897230546748,0.999996531666096,0.0788692552658482,1813,1768,1152,1813,40,0.0873866345907124,7.49494361572466,1.92562549567874,17.5294871642777,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0227_damageMesh_omega_ge_9p5000em01.png
0.076,0.126666666666667,10216.4277218066,893.274423339776,0.999996637597142,0.0789629912930316,1815,1768,1153,1815,40,0.0490232001805496,7.49519563115075,1.92528055444668,17.5171518656005,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0228_damageMesh_omega_ge_9p5000em01.png
0.0763333333333333,0.127222222222222,10252.5436381862,878.637517769832,0.999996740108772,0.0790637462853079,1818,1770,1155,1818,40,0.0521690538486052,7.49540799386175,1.92496564535267,17.5044879834034,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0229_damageMesh_omega_ge_9p5000em01.png
0.0766666666666667,0.127777777777778,10288.5735372245,863.999061338364,0.999996839366878,0.0791715156154431,1825,1774,1156,1825,40,0.0422839501270366,7.49525987266626,1.92466663711294,17.4918329679889,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0230_damageMesh_omega_ge_9p5000em01.png
0.077,0.128333333333333,10324.5698887636,849.427923909882,0.999996935489132,0.0792802564036492,1827,1778,1159,1827,40,0.0356052334067996,7.49497420079964,1.92438212131201,17.4792369944131,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0231_damageMesh_omega_ge_9p5000em01.png
0.0773333333333333,0.128888888888889,10360.5495856801,834.941057582889,0.99999702857828,0.0793884455944601,1832,1780,1160,1832,40,0.0275673227657582,7.49526318013466,1.92411323163282,17.4667265793556,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0232_damageMesh_omega_ge_9p5000em01.png
0.0776666666666667,0.129444444444444,10396.4968132588,820.53455390865,0.999997118728173,0.0794939939773412,1833,1782,1160,1833,40,0.0310761232084111,7.49534351284856,1.92385896209932,17.4542884101954,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0233_damageMesh_omega_ge_9p5000em01.png
0.078,0.13,10432.2917021423,806.150116695037,0.999997205989753,0.0796025493065072,1837,1786,1161,1837,40,0.0397951299079793,7.49583704330636,1.92363065760215,17.441735702483,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0234_damageMesh_omega_ge_9p5000em01.png
0.0783333333333333,0.130555555555556,10467.9968870914,791.83723231963,0.999997290499606,0.0797126431006365,1841,1788,1162,1841,40,0.0465142867748605,7.4957429768461,1.92342961353955,17.4292639705803,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0235_damageMesh_omega_ge_9p5000em01.png
0.0786666666666667,0.131111111111111,10503.8043201968,777.700220319727,0.999997372415745,0.0798131888860924,1841,1791,1164,1841,40,0.0516070335701082,7.49534852353961,1.9232317396319,17.4170967197974,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0236_damageMesh_omega_ge_9p5000em01.png
0.079,0.131666666666667,10539.7000797348,763.730399693112,0.999997451799208,0.0799121737058791,1846,1793,1165,1846,40,0.0218882975083624,7.49525454116989,1.92304360265781,17.4051609975576,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0237_damageMesh_omega_ge_9p5000em01.png
0.0793333333333333,0.132222222222222,10575.643101762,749.892564696619,0.999997528713921,0.0800107971927695,1849,1796,1165,1849,40,0.0241594968545731,7.49514895725738,1.92286818278387,17.3933479795452,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0238_damageMesh_omega_ge_9p5000em01.png
0.0796666666666667,0.132777777777778,10611.7149515839,736.225380252242,0.999997603276407,0.080103674346073,1851,1799,1166,1851,40,0.0266554745840919,7.49544099081623,1.92269202397524,17.3818076277116,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0239_damageMesh_omega_ge_9p5000em01.png
0.08,0.133333333333333,10647.5305216216,722.51340007166,0.999997675430659,0.0802113130604452,1859,1807,1166,1859,40,0.019670340995857,7.49597028714872,1.92256183127972,17.3700929154425,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0240_damageMesh_omega_ge_9p5000em01.png
0.0803333333333333,0.133888888888889,10683.1169829039,708.773003242226,0.999997745242549,0.0803287435007829,1861,1811,1167,1861,40,0.0275186193930033,7.49647657627141,1.92247826001239,17.3580749996315,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0241_damageMesh_omega_ge_9p5000em01.png
0.0806666666666667,0.134444444444444,10718.8539912054,695.218997584334,0.999997812938932,0.080433890146073,1862,1813,1168,1862,40,0.0155470436211269,7.49703174185801,1.92239421388853,17.3463533514934,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0242_damageMesh_omega_ge_9p5000em01.png
0.081,0.135,10754.6485052567,681.801094472273,0.999997878565105,0.0805332432630822,1864,1813,1170,1864,40,0.0119965915286464,7.49712952222826,1.92231585227923,17.3348635715059,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0243_damageMesh_omega_ge_9p5000em01.png
0.0813333333333333,0.135555555555556,10790.403484738,668.457948990437,0.999997942143439,0.0806329040756042,1868,1816,1172,1868,40,0.011928642998416,7.49740622199346,1.92225176939824,17.3179549176368,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0244_damageMesh_omega_ge_9p5000em01.png
0.0816666666666667,0.136111111111111,10825.8494358108,655.035822029951,0.999998003617852,0.0807435339226132,1873,1819,1172,1873,40,0.0198401605377221,7.49703714473531,1.92223363569792,17.2926706462354,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0245_damageMesh_omega_ge_9p5000em01.png
0.082,0.136666666666667,10860.7623795109,641.389262986851,0.999998063003401,0.0808751662037848,1877,1828,1173,1877,40,0.0272409928246371,7.49684853729724,1.92230042715912,17.2662069988594,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0246_damageMesh_omega_ge_9p5000em01.png
0.0823333333333333,0.137222222222222,10894.6595616258,627.140860385092,0.999998120247143,0.081039387837057,1882,1831,1175,1882,40,0.0447464232162029,7.49687364108128,1.92247907701393,17.2376958438901,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0247_damageMesh_omega_ge_9p5000em01.png
0.0826666666666667,0.137777777777778,10928.6285793031,613.00716603052,0.999998175758749,0.0811856905353295,1883,1834,1177,1883,40,0.0425261840770705,7.49625372947687,1.92266797119866,17.2094353395893,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0248_damageMesh_omega_ge_9p5000em01.png
0.083,0.138333333333333,10962.8765043206,599.158284719002,0.999998229654306,0.0813104815724347,1885,1835,1181,1885,40,0.0418373061126918,7.49563623507547,1.92284992096168,17.181934154324,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0249_damageMesh_omega_ge_9p5000em01.png
0.0833333333333333,0.138888888888889,10997.3136767102,585.536391876493,0.999998281955034,0.0814238871135518,1886,1837,1185,1886,40,0.0444915367401393,7.49516795755465,1.92304050216946,17.1550316822483,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0250_damageMesh_omega_ge_9p5000em01.png
0.0836666666666667,0.139444444444444,11031.9688791548,572.157882623098,0.999998332722643,0.0815229962167344,1887,1838,1189,1887,40,0.0484180675682886,7.49512368191066,1.92322526926186,17.1288127097513,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0251_damageMesh_omega_ge_9p5000em01.png
0.084,0.14,11066.6457793451,558.880103406854,0.999998381925925,0.0816174397922433,1888,1839,1190,1888,40,0.0561896937756736,7.49488084766501,1.92343005933629,17.1026532932269,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0252_damageMesh_omega_ge_9p5000em01.png
0.0843333333333333,0.140555555555555,11101.3141373629,545.671200880255,0.999998429611808,0.0817109358444358,1891,1841,1191,1891,40,0.0528640830348888,7.49488835359191,1.92365674160079,17.0765308301771,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0253_damageMesh_omega_ge_9p5000em01.png
0.0846666666666667,0.141111111111111,11136.1403792385,532.640759969234,0.999998475888858,0.0817991211431672,1892,1843,1192,1892,40,0.0498755261505193,7.49396856098354,1.92388324311179,17.0509323378302,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0254_damageMesh_omega_ge_9p5000em01.png
0.085,0.141666666666667,11171.0860000685,519.758105169014,0.999998520786831,0.081884279076966,1896,1843,1192,1896,40,0.017547480869148,7.49374103617399,1.92411424254774,17.0257761937889,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0255_damageMesh_omega_ge_9p5000em01.png
0.0853333333333333,0.142222222222222,11206.0665326722,506.967227690935,0.999998564317548,0.0819683358023618,1899,1848,1193,1899,40,0.00721809341924384,7.49344239378038,1.92435712306822,17.0008162914726,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0256_damageMesh_omega_ge_9p5000em01.png
0.0856666666666667,0.142777777777778,11240.9630584842,494.175460371843,0.999998606507126,0.082052377769811,1899,1850,1196,1899,40,0.00606903832869499,7.4936537279898,1.92461605961778,16.9758129337333,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0257_damageMesh_omega_ge_9p5000em01.png
0.086,0.143333333333333,11275.8883286066,481.466859127277,0.999998647401272,0.0821378626521643,1904,1852,1199,1904,40,0.00800131419364636,7.49368960822574,1.92490077564491,16.9509119797352,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0258_damageMesh_omega_ge_9p5000em01.png
0.0863333333333333,0.143888888888889,11310.7901145789,468.799354619455,0.999998687029342,0.0822305381694724,1908,1852,1201,1908,40,0.0164409376893744,7.49422088860866,1.92521904372384,16.9260414345993,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0259_damageMesh_omega_ge_9p5000em01.png
0.0866666666666667,0.144444444444444,11345.4988772444,455.987002248261,0.999998725385024,0.0823332881363772,1910,1860,1202,1910,40,0.0172024968704108,7.49472500721974,1.92558056622105,16.9006330073442,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0260_damageMesh_omega_ge_9p5000em01.png
0.087,0.145,11380.0843338709,443.091333790334,0.999998762532565,0.0824381887367255,1913,1861,1206,1913,40,0.0214683187893741,7.49500275420015,1.92597048892422,16.8749004404489,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0261_damageMesh_omega_ge_9p5000em01.png
0.0873333333333333,0.145555555555556,11414.8066798346,430.318795405754,0.999998798591264,0.0825330601835866,1913,1863,1211,1913,40,0.0184330901655869,7.49510368916105,1.9263551927394,16.8495637649675,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0262_damageMesh_omega_ge_9p5000em01.png
0.0876666666666667,0.146111111111111,11449.7071461527,417.723061688969,0.999998833605365,0.0826185936291179,1914,1864,1211,1914,40,0.0159486860698692,7.49550379726222,1.92673295282473,16.8384438201063,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0263_damageMesh_omega_ge_9p5000em01.png
0.088,0.146666666666667,11484.7477264905,405.280846926718,0.999998867594104,0.0826981372316015,1917,1865,1212,1917,40,0.0150857769979069,7.49573341941617,1.92711256294941,16.841759730122,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0264_damageMesh_omega_ge_9p5000em01.png
0.0883333333333333,0.147222222222222,11519.8794343692,392.959796228019,0.999998900575947,0.0827747704096097,1917,1867,1217,1917,40,0.014257470932435,7.49597043929557,1.92750083564262,16.8448758821013,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0265_damageMesh_omega_ge_9p5000em01.png
0.0886666666666667,0.147777777777778,11554.9382281305,380.635509412882,0.99999893254366,0.082856143782272,1922,1869,1219,1922,40,0.0138316498680311,7.49619207164199,1.92791292799096,16.8480232754516,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0266_damageMesh_omega_ge_9p5000em01.png
0.089,0.148333333333333,11590.037904609,368.406193222731,0.999998963548186,0.0829378919817128,1924,1872,1221,1924,40,0.0110819780656755,7.49638746197942,1.92835322655443,16.8510573637392,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0267_damageMesh_omega_ge_9p5000em01.png
0.0893333333333333,0.148888888888889,11625.1469730218,356.258283226203,0.999998993625175,0.0830186570410408,1926,1875,1222,1926,40,0.00815602620484057,7.49657394479402,1.92879926639333,16.8539450314065,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0268_damageMesh_omega_ge_9p5000em01.png
0.0896666666666667,0.149444444444444,11660.0654133115,344.016791919023,0.999999,0.0831073086468823,1930,1879,1224,1930,40,0.0108603687452815,7.49707678224045,1.92927820044836,16.8570502896256,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0269_damageMesh_omega_ge_9p5000em01.png
0.09,0.15,11694.9238237693,331.778556104282,0.999999,0.0831943391675896,1931,1880,1226,1931,40,0.00883190671615086,7.49793856066172,1.92977186504211,16.8601253264757,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0270_damageMesh_omega_ge_9p5000em01.png
0.0903333333333333,0.150555555555556,11729.835877331,319.615724175062,0.999999,0.08327816965612,1933,1880,1227,1933,40,0.00980783653212125,7.49897751395585,1.9302737415983,16.8630692887073,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0271_damageMesh_omega_ge_9p5000em01.png
0.0906666666666667,0.151111111111111,11764.8064218565,307.527799525336,0.999999,0.0833591791663783,1934,1883,1227,1934,40,0.00762107350758878,7.49963991499072,1.92887803601629,16.8658839278722,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0272_damageMesh_omega_ge_9p5000em01.png
0.091,0.151666666666667,11799.6199612779,295.367090027768,0.999999,0.0834427709854089,1937,1885,1230,1937,40,0.0196650534616412,7.50020747988778,1.92611054637007,16.8687499042927,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0273_damageMesh_omega_ge_9p5000em01.png
0.0913333333333333,0.152222222222222,11834.5409118463,283.301152381405,0.999999,0.0835205013283775,1940,1887,1233,1940,40,0.0170516230724305,7.50103741126442,1.92344682506588,16.8714270385907,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0274_damageMesh_omega_ge_9p5000em01.png
0.0916666666666667,0.152777777777778,11869.3288671438,271.043000931234,0.999999,0.0836107395505053,1941,1890,1233,1941,40,0.0143923119892597,7.50134157896,1.9208107455995,16.8746523189757,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0275_damageMesh_omega_ge_9p5000em01.png
0.092,0.153333333333333,11903.9812475184,258.696830058087,0.999999,0.0837024787588538,1944,1892,1235,1944,40,0.0161437760375005,7.50166972400539,1.91820818177377,16.8780718597595,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0276_damageMesh_omega_ge_9p5000em01.png
0.0923333333333333,0.153888888888889,11938.6305876656,246.314812644783,0.999999,0.0837938406953162,1945,1894,1237,1945,40,0.0115506422847096,7.50215205116484,1.91573253912422,16.881613480702,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0277_damageMesh_omega_ge_9p5000em01.png
0.0926666666666667,0.154444444444444,11973.5110996897,234.138847059303,0.999999,0.0838746243167588,1946,1894,1237,1946,40,0.0082495730120713,7.5019292401859,1.91343689009796,16.8847618002865,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0278_damageMesh_omega_ge_9p5000em01.png
0.093,0.155,12008.5896791531,222.13409549906,0.999999,0.083951445349294,1948,1896,1240,1948,40,0.00637346580354636,7.50129518852849,1.91130069871661,16.8875725868771,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0279_damageMesh_omega_ge_9p5000em01.png
0.0933333333333333,0.155555555555556,12043.8421767099,210.285033746938,0.999999,0.0840245303097106,1950,1897,1242,1950,40,0.00936220034560842,7.50124967632491,1.90930893095388,16.8900573124705,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0280_damageMesh_omega_ge_9p5000em01.png
0.0936666666666667,0.156111111111111,12078.7945416166,198.137605610239,0.999999,0.0841050535515741,1954,1899,1242,1954,40,0.0432400483211378,7.5008523971641,1.9074170634521,16.8928416697275,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0281_damageMesh_omega_ge_9p5000em01.png
0.094,0.156666666666667,12113.3916494388,185.59775182727,0.999999,0.0841963952596057,1955,1901,1242,1955,40,0.0200063657644831,7.50032058331544,1.90595827167964,16.8961824451022,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0282_damageMesh_omega_ge_9p5000em01.png
0.0943333333333333,0.157222222222222,12148.1805091113,173.176026588142,0.999999,0.0842807860279108,1956,1903,1244,1956,40,0.0125410944251483,7.50031859862619,1.90467441827039,16.8994288505878,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0283_damageMesh_omega_ge_9p5000em01.png
0.0946666666666667,0.157777777777778,12183.2480812326,160.990494313621,0.999999,0.0843542994117394,1957,1903,1246,1957,40,0.00867375223772626,7.50070491183864,1.90353151085323,16.902266444373,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0284_damageMesh_omega_ge_9p5000em01.png
0.095,0.158333333333333,12218.5324093597,149.00218923094,0.999999,0.0844205470778317,1958,1903,1248,1958,40,0.00638979270383988,7.50183128185221,1.90249669762294,16.9047387042975,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0285_damageMesh_omega_ge_9p5000em01.png
0.0953333333333333,0.158888888888889,12253.9825677498,137.179972823645,0.999999,0.0844823313865204,1959,1905,1250,1959,40,0.00499721427557098,7.50252574294064,1.90154809802882,16.9068935235719,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0286_damageMesh_omega_ge_9p5000em01.png
0.0956666666666667,0.159444444444444,12289.5158427383,125.453420233498,0.999999,0.0845443943296311,1962,1907,1251,1962,40,0.00489236208904398,7.50272280953173,1.9006640869518,16.9088638747577,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0287_damageMesh_omega_ge_9p5000em01.png
0.096,0.16,12325.1304091878,113.80533207382,0.999999,0.0846064724935432,1963,1911,1251,1963,40,0.00436697543115061,7.50338521937111,1.89983993492095,16.9106584099803,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0288_damageMesh_omega_ge_9p5000em01.png
0.0963333333333333,0.160555555555556,12360.7967400073,102.227738240527,0.999999,0.0846707209570736,1965,1914,1251,1965,40,0.00363049864790188,7.50373202811026,1.89908607849858,16.9122712633279,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0289_damageMesh_omega_ge_9p5000em01.png
0.0966666666666667,0.161111111111111,12396.6138953936,90.8092452331302,0.999999,0.0847309164109698,1968,1915,1253,1968,40,0.00299426884233966,7.50378128656937,1.8983901884317,16.9135769417634,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0290_damageMesh_omega_ge_9p5000em01.png
0.097,0.161666666666667,12432.3830270052,79.3834089368932,0.999999,0.0847987339918932,1972,1917,1254,1972,40,0.00377668882330795,7.50435451279441,1.89772961015869,16.9149646711225,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0291_damageMesh_omega_ge_9p5000em01.png
0.0973333333333333,0.162222222222222,12468.0361862983,67.8885079171601,0.999999,0.0848747338344793,1974,1921,1256,1974,40,0.00411252229729797,7.50470785755833,1.89709990859508,16.9165255813933,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0292_damageMesh_omega_ge_9p5000em01.png
0.0976666666666667,0.162777777777778,12503.782514206,56.4876866355482,0.999999,0.0849492852439229,1976,1924,1261,1976,40,0.00356685575204096,7.5047525811499,1.89651048539013,16.917863662869,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0293_damageMesh_omega_ge_9p5000em01.png
0.098,0.163333333333333,12539.5413155906,45.1525847085815,0.999999,0.0850233962136856,1978,1926,1264,1978,40,0.00450636880648436,7.5049111368527,1.89596436626306,16.9190110386204,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0294_damageMesh_omega_ge_9p5000em01.png
0.0983333333333333,0.163888888888889,12575.366331173,33.9140470118333,0.999999,0.0850943858879503,1980,1926,1265,1980,40,0.00414247923624045,7.50516691591355,1.89545651468936,16.9199497906655,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0295_damageMesh_omega_ge_9p5000em01.png
0.0986666666666667,0.164444444444444,12611.2596610298,22.7447290346502,0.999999,0.0851638828612684,1981,1927,1266,1981,40,0.00356997763120703,7.5052466450448,1.89498037527099,16.920754894518,out_NR_vectorized_LIVE_damage_mesh\increment_damaged_geometry_png\Job-1_inc_0296_damageMesh_omega_ge_9p5000em01.png
